business_code,biz_large_codes,biz_large_names,biz_middle_codes,biz_middle_names,biz_small_codes,biz_small_names,biz_sub_codes,biz_sub_names,biz_detail_names,linked_ksic_codes,linked_ksic_names,main_ksic_codes,main_ksic_names,main_relation_values,detail_descriptions,source_row_count,embedding_text
701201,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,"비주거용 건물 임대업(점포, 자기땅)",68112,비주거용 건물 임대업,68112,비주거용 건물 임대업,1,,1,"업종코드: 701201
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업(점포, 자기땅)
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
주요 연계 KSIC 코드: 68112
주요 연계 KSIC 분류명: 비주거용 건물 임대업"
701202,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,"비주거용 건물 임대업(점포, 타인땅)",68112,비주거용 건물 임대업,,,,"타인땅, 소규모 점포",1,"업종코드: 701202
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업(점포, 타인땅)
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 타인땅, 소규모 점포"
701203,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,비주거용 건물 임대업,68112,비주거용 건물 임대업,,,,지식산업센터,1,"업종코드: 701203
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 지식산업센터"
701204,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,비주거용 건물 임대업,68112,비주거용 건물 임대업,,,,광고용 건물 임대,1,"업종코드: 701204
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 광고용 건물 임대"
701205,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,비주거용 건물 임대업,68112,비주거용 건물 임대업,,,,공유주방,1,"업종코드: 701205
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 공유주방"
701206,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7012,부동산 임대업,"비주거용 건물 임대업(점포, 자기땅)",68112,비주거용 건물 임대업,,,,,1,"업종코드: 701206
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업(점포, 자기땅)
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업"
701300,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7013,부동산 임대업,비주거용 건물 임대업,68112,비주거용 건물 임대업,,,,,1,"업종코드: 701300
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업"
701301,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7013,부동산 임대업,주거용 건물 임대업,68111,주거용 건물 임대업,,,,전대,1,"업종코드: 701301
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 주거용 건물 임대업
연계 KSIC 11차 코드: 68111
연계 KSIC 11차 분류명: 주거용 건물 임대업
세부설명: 전대"
701302,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7013,부동산 임대업,비주거용 건물 임대업,68112,비주거용 건물 임대업,,,,,1,"업종코드: 701302
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업"
701400,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7014,부동산 임대업,기타 부동산 임대업,68119,기타 부동산 임대업,68119,기타 부동산 임대업,1,,1,"업종코드: 701400
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 기타 부동산 임대업
연계 KSIC 11차 코드: 68119
연계 KSIC 11차 분류명: 기타 부동산 임대업
주요 연계 KSIC 코드: 68119
주요 연계 KSIC 분류명: 기타 부동산 임대업"
701501,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7015,부동산 임대업,비주거용 건물 임대업(자기땅),68112,비주거용 건물 임대업,,,,공장재단(자기땅),1,"업종코드: 701501
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업(자기땅)
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 공장재단(자기땅)"
701502,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7015,부동산 임대업,비주거용 건물 임대업(타인땅),68112,비주거용 건물 임대업,,,,공장재단(타인땅),1,"업종코드: 701502
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 비주거용 건물 임대업(타인땅)
연계 KSIC 11차 코드: 68112
연계 KSIC 11차 분류명: 비주거용 건물 임대업
세부설명: 공장재단(타인땅)"
701503,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7015,부동산 임대업,기타 부동산 임대업(자기땅),68119,기타 부동산 임대업,,,,광업재단(자기땅),1,"업종코드: 701503
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 기타 부동산 임대업(자기땅)
연계 KSIC 11차 코드: 68119
연계 KSIC 11차 분류명: 기타 부동산 임대업
세부설명: 광업재단(자기땅)"
701504,L,부동산업,70,부동산업,701,부동산 임대 및 공급업,7015,부동산 임대업,기타 부동산 임대업(타인땅),68119,기타 부동산 임대업,,,,광업재단(타인땅),1,"업종코드: 701504
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 임대업
업종 세세분류 및 활동명: 기타 부동산 임대업(타인땅)
연계 KSIC 11차 코드: 68119
연계 KSIC 11차 분류명: 기타 부동산 임대업
세부설명: 광업재단(타인땅)"
701600,N,"사업시설 관리, 사업 지원 및 임대 서비스업",70,임대업; 부동산 제외,701,무형 재산권 임대업,7016,무형 재산권 임대업,무형 재산권 임대업,76400,무형 재산권 임대업,,,,광업권자ㆍ조광권자의 채굴에 관한 권리의 대여로 인한 수입,1,"업종코드: 701600
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 무형 재산권 임대업
업종 세분류: 무형 재산권 임대업
업종 세세분류 및 활동명: 무형 재산권 임대업
연계 KSIC 11차 코드: 76400
연계 KSIC 11차 분류명: 무형 재산권 임대업
세부설명: 광업권자ㆍ조광권자의 채굴에 관한 권리의 대여로 인한 수입"
701700,S,"협회 및 단체, 수리 및 기타 개인 서비스업",70,기타 개인 서비스업,701,그 외 기타 개인 서비스업,7017,장례식장 및 관련 서비스업,"화장터 운영, 묘지 분양 및 관리업",96922,"화장터 운영, 묘지 분양 및 관리업",,,,분묘임대수입,1,"업종코드: 701700
업종 대분류: 협회 및 단체, 수리 및 기타 개인 서비스업
업종 중분류: 기타 개인 서비스업
업종 소분류: 그 외 기타 개인 서비스업
업종 세분류: 장례식장 및 관련 서비스업
업종 세세분류 및 활동명: 화장터 운영, 묘지 분양 및 관리업
연계 KSIC 11차 코드: 96922
연계 KSIC 11차 분류명: 화장터 운영, 묘지 분양 및 관리업
세부설명: 분묘임대수입"
702001,L,부동산업,70,부동산업,702,부동산관련 서비스업,7020,"부동산 중개, 자문 및 감정 평가업",부동산 분양 대행업 | 부동산 중개 및 대리업,68224 | 68221,부동산 분양 대행업 | 부동산 중개 및 대리업,,,,,2,"업종코드: 702001
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산관련 서비스업
업종 세분류: 부동산 중개, 자문 및 감정 평가업
업종 세세분류 및 활동명: 부동산 분양 대행업 | 부동산 중개 및 대리업
연계 KSIC 11차 코드: 68224 | 68221
연계 KSIC 11차 분류명: 부동산 분양 대행업 | 부동산 중개 및 대리업"
702002,L,부동산업,70,부동산업,702,부동산관련 서비스업,7020,"부동산 중개, 자문 및 감정 평가업",부동산 감정 평가업,68223,부동산 감정 평가업,,,,,1,"업종코드: 702002
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산관련 서비스업
업종 세분류: 부동산 중개, 자문 및 감정 평가업
업종 세세분류 및 활동명: 부동산 감정 평가업
연계 KSIC 11차 코드: 68223
연계 KSIC 11차 분류명: 부동산 감정 평가업"
702003,L,부동산업,70,부동산업,702,부동산관련 서비스업,7020,부동산 관리업,비주거용 부동산 관리업,68212,비주거용 부동산 관리업,,,,,1,"업종코드: 702003
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산관련 서비스업
업종 세분류: 부동산 관리업
업종 세세분류 및 활동명: 비주거용 부동산 관리업
연계 KSIC 11차 코드: 68212
연계 KSIC 11차 분류명: 비주거용 부동산 관리업"
702004,L,부동산업,70,부동산업,702,부동산관련 서비스업,7020,"부동산 중개, 자문 및 감정 평가업",부동산 투자 자문업,68222,부동산 투자 자문업,,,,,1,"업종코드: 702004
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산관련 서비스업
업종 세분류: 부동산 중개, 자문 및 감정 평가업
업종 세세분류 및 활동명: 부동산 투자 자문업
연계 KSIC 11차 코드: 68222
연계 KSIC 11차 분류명: 부동산 투자 자문업"
702005,L,부동산업,70,부동산업,702,부동산관련 서비스업,7020,부동산 관리업,주거용 부동산 관리업,68211,주거용 부동산 관리업,,,,,1,"업종코드: 702005
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산관련 서비스업
업종 세분류: 부동산 관리업
업종 세세분류 및 활동명: 주거용 부동산 관리업
연계 KSIC 11차 코드: 68211
연계 KSIC 11차 분류명: 주거용 부동산 관리업"
703011,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,주거용 건물 개발 및 공급업,68121,주거용 건물 개발 및 공급업,68121,주거용 건물 개발 및 공급업,1,토지보유 (5년 미만),1,"업종코드: 703011
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68121
연계 KSIC 11차 분류명: 주거용 건물 개발 및 공급업
주요 연계 KSIC 코드: 68121
주요 연계 KSIC 분류명: 주거용 건물 개발 및 공급업
세부설명: 토지보유 (5년 미만)"
703012,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,주거용 건물 개발 및 공급업,68121,주거용 건물 개발 및 공급업,,,,토지보유 (5년 이상),1,"업종코드: 703012
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68121
연계 KSIC 11차 분류명: 주거용 건물 개발 및 공급업
세부설명: 토지보유 (5년 이상)"
703014,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,1,토지보유 (5년 미만),1,"업종코드: 703014
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
주요 연계 KSIC 코드: 68122
주요 연계 KSIC 분류명: 비주거용 건물 개발 및 공급업
세부설명: 토지보유 (5년 미만)"
703015,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,기타 부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업,1,토지매매(토지보유5년 미만),1,"업종코드: 703015
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 기타 부동산 개발 및 공급업
연계 KSIC 11차 코드: 68129
연계 KSIC 11차 분류명: 기타 부동산 개발 및 공급업
주요 연계 KSIC 코드: 68129
주요 연계 KSIC 분류명: 기타 부동산 개발 및 공급업
세부설명: 토지매매(토지보유5년 미만)"
703016,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,,,,토지보유 (5년 이상),1,"업종코드: 703016
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
세부설명: 토지보유 (5년 이상)"
703017,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,기타 부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업,,,,토지매매(토지보유5년 이상),1,"업종코드: 703017
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 기타 부동산 개발 및 공급업
연계 KSIC 11차 코드: 68129
연계 KSIC 11차 분류명: 기타 부동산 개발 및 공급업
세부설명: 토지매매(토지보유5년 이상)"
703021,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,,,,도급건설판매(토지보유 5년 미만),1,"업종코드: 703021
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
세부설명: 도급건설판매(토지보유 5년 미만)"
703022,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,,,,도급건설판매(토지보유 5년 이상),1,"업종코드: 703022
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
세부설명: 도급건설판매(토지보유 5년 이상)"
703023,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,,,,건축시행사(토지보유 5년 미만),1,"업종코드: 703023
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
세부설명: 건축시행사(토지보유 5년 미만)"
703024,L,부동산업,70,부동산업,703,부동산 임대 및 공급업,7030,부동산 개발 및 공급업,비주거용 건물 개발 및 공급업,68122,비주거용 건물 개발 및 공급업,,,,건축시행사(토지보유 5년 이상),1,"업종코드: 703024
업종 대분류: 부동산업
업종 중분류: 부동산업
업종 소분류: 부동산 임대 및 공급업
업종 세분류: 부동산 개발 및 공급업
업종 세세분류 및 활동명: 비주거용 건물 개발 및 공급업
연계 KSIC 11차 코드: 68122
연계 KSIC 11차 분류명: 비주거용 건물 개발 및 공급업
세부설명: 건축시행사(토지보유 5년 이상)"
712100,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,712,산업용 기계 및 장비 임대업,7121,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업,,,,농업용,1,"업종코드: 712100
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 산업용 기계 및 장비 임대업
업종 세분류: 기타 산업용 기계 및 장비 임대업
업종 세세분류 및 활동명: 기타 산업용 기계 및 장비 임대업
연계 KSIC 11차 코드: 76390
연계 KSIC 11차 분류명: 기타 산업용 기계 및 장비 임대업
세부설명: 농업용"
712200,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,712,운송장비 임대업,7122,기타 운송장비 임대업,기타 운송장비 임대업,76190,기타 운송장비 임대업,,,,,1,"업종코드: 712200
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 운송장비 임대업
업종 세분류: 기타 운송장비 임대업
업종 세세분류 및 활동명: 기타 운송장비 임대업
연계 KSIC 11차 코드: 76190
연계 KSIC 11차 분류명: 기타 운송장비 임대업"
712201,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,712,산업용 기계 및 장비 임대업,7122,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업,1,,1,"업종코드: 712201
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 산업용 기계 및 장비 임대업
업종 세분류: 기타 산업용 기계 및 장비 임대업
업종 세세분류 및 활동명: 기타 산업용 기계 및 장비 임대업
연계 KSIC 11차 코드: 76390
연계 KSIC 11차 분류명: 기타 산업용 기계 및 장비 임대업
주요 연계 KSIC 코드: 76390
주요 연계 KSIC 분류명: 기타 산업용 기계 및 장비 임대업"
712202,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,712,산업용 기계 및 장비 임대업,7122,건설 및 토목공사용 기계ㆍ장비 임대업,건설 및 토목공사용 기계ㆍ장비 임대업,76310,건설 및 토목공사용 기계ㆍ장비 임대업,,,,,1,"업종코드: 712202
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 산업용 기계 및 장비 임대업
업종 세분류: 건설 및 토목공사용 기계ㆍ장비 임대업
업종 세세분류 및 활동명: 건설 및 토목공사용 기계ㆍ장비 임대업
연계 KSIC 11차 코드: 76310
연계 KSIC 11차 분류명: 건설 및 토목공사용 기계ㆍ장비 임대업"
712203,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,712,산업용 기계 및 장비 임대업,7122,컴퓨터 및 사무용 기계ㆍ장비 임대업,컴퓨터 및 사무용 기계ㆍ장비 임대업,76320,컴퓨터 및 사무용 기계ㆍ장비 임대업,,,,,1,"업종코드: 712203
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 산업용 기계 및 장비 임대업
업종 세분류: 컴퓨터 및 사무용 기계ㆍ장비 임대업
업종 세세분류 및 활동명: 컴퓨터 및 사무용 기계ㆍ장비 임대업
연계 KSIC 11차 코드: 76320
연계 KSIC 11차 분류명: 컴퓨터 및 사무용 기계ㆍ장비 임대업"
713001,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,개인 및 가정용품 임대업,7130,기타 개인 및 가정용품 임대업,그 외 기타 개인 및 가정용품 임대업,76299,그 외 기타 개인 및 가정용품 임대업,,,,,1,"업종코드: 713001
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 개인 및 가정용품 임대업
업종 세분류: 기타 개인 및 가정용품 임대업
업종 세세분류 및 활동명: 그 외 기타 개인 및 가정용품 임대업
연계 KSIC 11차 코드: 76299
연계 KSIC 11차 분류명: 그 외 기타 개인 및 가정용품 임대업"
713002,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,개인 및 가정용품 임대업,7130,스포츠 및 레크리에이션 용품 임대업,스포츠 및 레크리에이션 용품 임대업,76210,스포츠 및 레크리에이션 용품 임대업,,,,,1,"업종코드: 713002
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 개인 및 가정용품 임대업
업종 세분류: 스포츠 및 레크리에이션 용품 임대업
업종 세세분류 및 활동명: 스포츠 및 레크리에이션 용품 임대업
연계 KSIC 11차 코드: 76210
연계 KSIC 11차 분류명: 스포츠 및 레크리에이션 용품 임대업"
713003,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,산업용 기계 및 장비 임대업,7130,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업,,,,연극공연 및 영화제작 용품임대,1,"업종코드: 713003
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 산업용 기계 및 장비 임대업
업종 세분류: 기타 산업용 기계 및 장비 임대업
업종 세세분류 및 활동명: 기타 산업용 기계 및 장비 임대업
연계 KSIC 11차 코드: 76390
연계 KSIC 11차 분류명: 기타 산업용 기계 및 장비 임대업
세부설명: 연극공연 및 영화제작 용품임대"
713004,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,개인 및 가정용품 임대업,7130,음반 및 비디오물 임대업,음반 및 비디오물 임대업,76220,음반 및 비디오물 임대업,,,,,1,"업종코드: 713004
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 개인 및 가정용품 임대업
업종 세분류: 음반 및 비디오물 임대업
업종 세세분류 및 활동명: 음반 및 비디오물 임대업
연계 KSIC 11차 코드: 76220
연계 KSIC 11차 분류명: 음반 및 비디오물 임대업"
713005,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,개인 및 가정용품 임대업,7130,기타 개인 및 가정용품 임대업,서적 임대업,76291,서적 임대업,,,,,1,"업종코드: 713005
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 개인 및 가정용품 임대업
업종 세분류: 기타 개인 및 가정용품 임대업
업종 세세분류 및 활동명: 서적 임대업
연계 KSIC 11차 코드: 76291
연계 KSIC 11차 분류명: 서적 임대업"
713006,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71,임대업; 부동산 제외,713,개인 및 가정용품 임대업,7130,기타 개인 및 가정용품 임대업,의류 임대업,76292,의류 임대업,76292,의류 임대업,1,,1,"업종코드: 713006
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 개인 및 가정용품 임대업
업종 세분류: 기타 개인 및 가정용품 임대업
업종 세세분류 및 활동명: 의류 임대업
연계 KSIC 11차 코드: 76292
연계 KSIC 11차 분류명: 의류 임대업
주요 연계 KSIC 코드: 76292
주요 연계 KSIC 분류명: 의류 임대업"
721000,J,정보통신업,72,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",721,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7210,"컴퓨터 시스템 통합 자문, 구축 및 관리업",컴퓨터 시스템 통합 자문 및 구축 서비스업,62021,컴퓨터 시스템 통합 자문 및 구축 서비스업,,,,,1,"업종코드: 721000
업종 대분류: 정보통신업
업종 중분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 소분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 세분류: 컴퓨터 시스템 통합 자문, 구축 및 관리업
업종 세세분류 및 활동명: 컴퓨터 시스템 통합 자문 및 구축 서비스업
연계 KSIC 11차 코드: 62021
연계 KSIC 11차 분류명: 컴퓨터 시스템 통합 자문 및 구축 서비스업"
721001,J,정보통신업,72,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",721,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7210,"컴퓨터 시스템 통합 자문, 구축 및 관리업",컴퓨터시설 관리업,62022,컴퓨터시설 관리업,,,,,1,"업종코드: 721001
업종 대분류: 정보통신업
업종 중분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 소분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 세분류: 컴퓨터 시스템 통합 자문, 구축 및 관리업
업종 세세분류 및 활동명: 컴퓨터시설 관리업
연계 KSIC 11차 코드: 62022
연계 KSIC 11차 분류명: 컴퓨터시설 관리업"
722000,J,정보통신업,72,출판업,722,소프트웨어 개발 및 공급업,7220,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업,,,,,1,"업종코드: 722000
업종 대분류: 정보통신업
업종 중분류: 출판업
업종 소분류: 소프트웨어 개발 및 공급업
업종 세분류: 시스템ㆍ응용 소프트웨어 개발 및 공급업
업종 세세분류 및 활동명: 응용 소프트웨어 개발 및 공급업
연계 KSIC 11차 코드: 58222
연계 KSIC 11차 분류명: 응용 소프트웨어 개발 및 공급업"
722001,J,정보통신업,72,출판업,722,소프트웨어 개발 및 공급업,7220,게임 소프트웨어 개발 및 공급업,유선 온라인 게임 소프트웨어 개발 및 공급업,58211,유선 온라인 게임 소프트웨어 개발 및 공급업,,,,,1,"업종코드: 722001
업종 대분류: 정보통신업
업종 중분류: 출판업
업종 소분류: 소프트웨어 개발 및 공급업
업종 세분류: 게임 소프트웨어 개발 및 공급업
업종 세세분류 및 활동명: 유선 온라인 게임 소프트웨어 개발 및 공급업
연계 KSIC 11차 코드: 58211
연계 KSIC 11차 분류명: 유선 온라인 게임 소프트웨어 개발 및 공급업"
